,Dennis Choux,Kupido,Lescot,Better Than Banksy,Igotanidea,Sir Bitesalot,Tosen Glory,Irrewarra Gem,One Fornana Rhodes,Lady Merchant,Metsi,Mikki Magic,Eltanin,Greenhill Prince
06-01-2023 12:58:37.226346,"(4.4, 5.2, 5.0814516129032254)","(101.0, 230.0, 210.0)","(41.0, 85.0, 83.0)","(20.0, 24.0, 23.806451612903224)","(3.5, 4.1, 4.013013698630137)","(10.0, 12.5, 11.93984962406015)","(5.5, 6.8, 6.763636363636364)","(61.0, 120.0, 110.0)","(7.5, 9.8, 9.829268292682928)","(61.0, 85.0, 83.80952380952381)","(10.0, 12.0, 11.701612903225806)","(71.0, 120.0, 117.5)","(91.0, 180.0, 165.3846153846154)","(19.0, 25.0, 24.928571428571427)"
06-01-2023 12:58:38.838248,"(4.4, 5.1, 5.0814516129032254)","(101.0, 230.0, 210.0)","(41.0, 85.0, 79.31818181818181)","(20.0, 24.0, 24.09090909090909)","(3.5, 4.1, 4.027777777777778)","(10.0, 12.0, 11.938461538461539)","(5.5, 6.8, 6.773684210526316)","(61.0, 120.0, 112.63157894736842)","(7.5, 10.0, 9.924137931034483)","(61.0, 85.0, 83.6)","(10.0, 12.0, 11.772321428571429)","(71.0, 120.0, 113.33333333333333)","(81.0, 180.0, 165.3846153846154)","(19.0, 25.0, 24.93103448275862)"
06-01-2023 12:58:40.492556,"(4.4, 5.1, 5.084027777777777)","(101.0, 150.0, 140.0)","(41.0, 80.0, 79.31818181818181)","(20.0, 25.0, 24.23076923076923)","(3.5, 4.1, 4.025)","(10.0, 12.0, 11.938461538461539)","(5.5, 6.8, 6.769230769230769)","(61.0, 120.0, 115.0)","(7.5, 10.0, 10.016949152542374)","(61.0, 85.0, 83.6)","(10.0, 12.0, 11.772321428571429)","(71.0, 120.0, 117.77777777777777)","(81.0, 180.0, 165.92592592592592)","(19.0, 25.0, 24.916666666666668)"
06-01-2023 12:58:42.120398,"(4.4, 5.1, 5.084027777777777)","(101.0, 150.0, 146.66666666666666)","(41.0, 80.0, 79.44444444444444)","(20.0, 25.0, 24.6)","(3.5, 4.1, 4.014598540145985)","(10.0, 12.0, 11.89041095890411)","(5.5, 6.8, 6.768211920529801)","(61.0, 120.0, 115.0)","(7.5, 10.5, 10.016949152542374)","(61.0, 85.0, 83.6)","(10.0, 12.0, 11.75206611570248)","(71.0, 120.0, 113.33333333333333)","(81.0, 180.0, 165.92592592592592)","(19.0, 25.0, 24.916666666666668)"
06-01-2023 12:58:43.746022,"(4.4, 5.1, 5.0843537414965985)","(81.0, 150.0, 146.66666666666666)","(41.0, 80.0, 79.44444444444444)","(20.0, 25.0, 24.684210526315788)","(3.5, 4.1, 4.04264705882353)","(10.0, 12.0, 11.89041095890411)","(5.5, 6.8, 6.771929824561403)","(61.0, 120.0, 115.0)","(7.5, 10.5, 10.073770491803279)","(61.0, 85.0, 83.6)","(10.0, 12.0, 11.835051546391753)","(71.0, 120.0, 113.33333333333333)","(91.0, 180.0, 165.92592592592592)","(19.0, 25.0, 24.75862068965517)"
06-01-2023 12:58:45.223958,"(4.4, 5.1, 5.0842465753424655)","(81.0, 150.0, 146.66666666666666)","(41.0, 80.0, 78.95833333333333)","(20.0, 25.0, 24.684210526315788)","(3.5, 4.1, 4.04264705882353)","(10.0, 12.0, 11.89041095890411)","(5.5, 6.8, 6.771929824561403)","(61.0, 120.0, 115.0)","(7.5, 10.5, 9.916666666666668)","(61.0, 85.0, 83.6)","(10.0, 12.0, 11.835051546391753)","(71.0, 120.0, 116.0)","(91.0, 180.0, 165.92592592592592)","(19.0, 25.0, 24.75862068965517)"
06-01-2023 12:58:46.766288,"(4.4, 5.1, 5.0842465753424655)","(81.0, 150.0, 146.66666666666666)","(41.0, 80.0, 79.03846153846153)","(20.0, 25.0, 24.73913043478261)","(3.6, 4.1, 4.049344978165939)","(10.0, 12.0, 11.896774193548387)","(5.5, 6.8, 6.774331550802139)","(61.0, 120.0, 115.29411764705883)","(7.5, 10.5, 10.0)","(61.0, 85.0, 83.70370370370371)","(10.0, 12.0, 11.808333333333334)","(71.0, 120.0, 116.66666666666667)","(91.0, 180.0, 168.88888888888889)","(19.0, 25.0, 24.78787878787879)"
06-01-2023 12:58:48.347936,"(4.4, 5.1, 5.121008403361345)","(81.0, 150.0, 147.14285714285714)","(41.0, 80.0, 79.03846153846153)","(20.0, 25.0, 24.73913043478261)","(3.6, 4.1, 4.04977973568282)","(10.0, 12.0, 11.896774193548387)","(5.5, 6.8, 6.730316742081448)","(61.0, 120.0, 115.29411764705883)","(7.5, 10.5, 10.063492063492063)","(61.0, 85.0, 80.625)","(10.0, 12.0, 11.790909090909091)","(71.0, 120.0, 111.11111111111111)","(91.0, 170.0, 168.88888888888889)","(19.0, 25.0, 24.78787878787879)"
06-01-2023 12:58:49.861315,"(4.4, 5.2, 5.120502092050209)","(81.0, 150.0, 205.0)","(41.0, 80.0, 79.03846153846153)","(20.0, 25.0, 24.73913043478261)","(3.6, 4.1, 4.0435)","(10.0, 12.0, 11.896774193548387)","(5.5, 6.8, 6.735833333333333)","(61.0, 120.0, 115.29411764705883)","(7.5, 10.5, 10.204301075268818)","(61.0, 85.0, 80.41666666666667)","(10.0, 12.0, 12.0)","(71.0, 120.0, 107.6923076923077)","(91.0, 170.0, 168.88888888888889)","(19.0, 25.0, 24.78787878787879)"
06-01-2023 12:58:51.359484,"(4.4, 5.2, 5.120502092050209)","(81.0, 230.0, 180.0)","(41.0, 80.0, 78.75)","(20.0, 25.0, 23.72222222222222)","(3.6, 4.1, 4.041145833333333)","(10.0, 12.0, 11.943661971830986)","(5.5, 6.8, 6.735833333333333)","(61.0, 120.0, 115.29411764705883)","(7.5, 10.5, 10.18918918918919)","(61.0, 85.0, 76.66666666666667)","(10.0, 12.5, 11.984848484848484)","(71.0, 120.0, 108.33333333333333)","(91.0, 170.0, 168.88888888888889)","(19.0, 25.0, 24.8)"
06-01-2023 12:58:52.924442,"(4.4, 5.2, 5.065942028985507)","(81.0, 220.0, 173.63636363636363)","(41.0, 80.0, 76.66666666666667)","(20.0, 24.0, 23.72222222222222)","(3.6, 4.1, 4.0389189189189185)","(10.0, 12.0, 11.943661971830986)","(5.5, 6.8, 6.732456140350877)","(61.0, 120.0, 114.28571428571429)","(7.5, 10.5, 10.555555555555555)","(61.0, 80.0, 78.0)","(10.0, 12.5, 11.837209302325581)","(71.0, 110.0, 105.71428571428571)","(91.0, 170.0, 168.88888888888889)","(19.0, 25.0, 24.8)"
06-01-2023 12:58:54.408236,"(4.4, 5.1, 5.066428571428571)","(81.0, 210.0, 168.1818181818182)","(41.0, 80.0, 77.5)","(20.0, 24.0, 23.684210526315788)","(3.6, 4.1, 4.037222222222222)","(10.0, 12.0, 11.89622641509434)","(5.5, 6.8, 6.733333333333333)","(61.0, 120.0, 114.28571428571429)","(7.5, 11.0, 10.543956043956044)","(61.0, 80.0, 77.5)","(10.0, 12.0, 11.81159420289855)","(71.0, 110.0, 103.18181818181819)","(91.0, 170.0, 168.88888888888889)","(19.0, 25.0, 24.8)"
06-01-2023 12:58:55.925020,"(4.4, 5.1, 5.066428571428571)","(81.0, 200.0, 180.0)","(41.0, 80.0, 76.36363636363636)","(20.0, 24.0, 23.75)","(3.6, 4.1, 4.043781094527363)","(10.0, 12.0, 11.901197604790418)","(5.5, 6.8, 6.732718894009216)","(61.0, 120.0, 114.66666666666667)","(7.5, 11.0, 10.53888888888889)","(61.0, 80.0, 77.6923076923077)","(10.0, 12.0, 11.41891891891892)","(71.0, 110.0, 104.54545454545455)","(91.0, 170.0, 123.63636363636364)","(19.0, 25.0, 24.941176470588236)"
06-01-2023 12:58:57.488566,"(4.4, 5.1, 5.073446327683616)","(81.0, 230.0, 207.77777777777777)","(41.0, 80.0, 76.92307692307692)","(20.0, 24.0, 23.958333333333332)","(3.6, 4.1, 4.05515873015873)","(10.0, 12.0, 11.90625)","(5.5, 6.8, 6.733636363636363)","(61.0, 120.0, 115.0)","(7.5, 11.0, 10.563157894736841)","(61.0, 80.0, 78.0)","(10.0, 11.5, 11.425)","(71.0, 110.0, 105.0)","(91.0, 140.0, 131.8181818181818)","(19.0, 25.0, 24.94736842105263)"
06-01-2023 12:58:59.026362,"(4.4, 5.1, 5.109787234042553)","(81.0, 230.0, 207.77777777777777)","(41.0, 80.0, 78.5)","(20.0, 24.0, 23.92)","(3.6, 4.1, 4.0548)","(10.0, 12.0, 11.905714285714286)","(5.5, 6.8, 6.734246575342466)","(61.0, 120.0, 115.0)","(7.5, 11.0, 10.56020942408377)","(61.0, 80.0, 76.66666666666667)","(10.0, 11.5, 11.378260869565217)","(71.0, 110.0, 101.42857142857143)","(91.0, 140.0, 131.8181818181818)","(19.0, 25.0, 24.945945945945947)"
06-01-2023 12:59:00.578892,"(4.4, 5.2, 5.115178571428571)","(81.0, 230.0, 207.77777777777777)","(41.0, 80.0, 78.5)","(20.0, 24.0, 23.92)","(3.6, 4.1, 4.0548)","(10.0, 12.0, 11.905714285714286)","(5.5, 6.8, 6.7311004784689)","(61.0, 120.0, 115.0)","(7.5, 11.0, 10.56020942408377)","(61.0, 80.0, 76.66666666666667)","(10.0, 11.5, 11.378260869565217)","(71.0, 110.0, 100.9090909090909)","(91.0, 140.0, 131.8181818181818)","(19.0, 25.0, 24.896551724137932)"
06-01-2023 12:59:02.077643,"(4.4, 5.2, 5.118454935622318)","(81.0, 230.0, 210.0)","(41.0, 80.0, 78.63636363636364)","(20.0, 24.0, 23.93103448275862)","(3.6, 4.1, 4.058455882352941)","(10.0, 12.0, 11.90983606557377)","(5.5, 6.8, 6.735135135135135)","(61.0, 120.0, 115.29411764705883)","(7.5, 11.0, 10.579787234042554)","(61.0, 80.0, 77.0)","(10.0, 11.5, 11.386178861788618)","(71.0, 110.0, 95.71428571428571)","(91.0, 140.0, 132.14285714285714)","(19.0, 25.0, 24.925)"
06-01-2023 12:59:03.638663,"(4.4, 5.2, 5.119696969696969)","(81.0, 230.0, 210.0)","(41.0, 80.0, 78.63636363636364)","(20.0, 24.0, 23.93548387096774)","(3.6, 4.1, 4.054838709677419)","(10.0, 12.0, 11.944767441860465)","(5.5, 6.8, 6.7347457627118645)","(61.0, 120.0, 115.55555555555556)","(7.5, 11.0, 10.622047244094489)","(61.0, 80.0, 77.27272727272727)","(10.0, 11.5, 11.055555555555555)","(71.0, 100.0, 88.57142857142857)","(91.0, 140.0, 132.14285714285714)","(19.0, 25.0, 24.866666666666667)"
06-01-2023 12:59:05.151305,"(4.4, 5.2, 5.10948275862069)","(81.0, 220.0, 202.0)","(41.0, 80.0, 78.33333333333333)","(20.0, 24.0, 23.966666666666665)","(3.6, 4.1, 4.053994490358127)","(10.0, 12.0, 12.18)","(5.5, 6.8, 6.735454545454545)","(61.0, 120.0, 115.55555555555556)","(7.5, 11.0, 10.63716814159292)","(61.0, 80.0, 77.27272727272727)","(10.0, 11.5, 10.936440677966102)","(71.0, 90.0, 88.57142857142857)","(81.0, 140.0, 132.14285714285714)","(19.0, 25.0, 24.866666666666667)"
06-01-2023 12:59:06.688437,"(4.4, 5.2, 5.103669724770642)","(81.0, 220.0, 194.0)","(41.0, 80.0, 78.33333333333333)","(20.0, 24.0, 23.852941176470587)","(3.6, 4.1, 4.102222222222222)","(10.0, 12.5, 12.108870967741936)","(5.5, 6.8, 6.735454545454545)","(61.0, 120.0, 115.55555555555556)","(7.5, 11.0, 10.61320754716981)","(61.0, 80.0, 77.27272727272727)","(10.0, 11.0, 10.968181818181819)","(71.0, 90.0, 94.375)","(81.0, 140.0, 132.14285714285714)","(19.0, 25.0, 24.866666666666667)"
06-01-2023 12:59:08.246540,"(4.4, 5.2, 5.103669724770642)","(81.0, 210.0, 183.33333333333334)","(41.0, 80.0, 79.0625)","(20.0, 24.0, 23.82857142857143)","(3.6, 4.2, 4.114942528735632)","(10.0, 12.5, 12.057251908396946)","(5.5, 6.8, 6.854814814814815)","(61.0, 120.0, 115.55555555555556)","(7.5, 11.0, 10.60952380952381)","(61.0, 80.0, 77.0)","(10.0, 11.0, 10.378378378378379)","(71.0, 100.0, 94.375)","(81.0, 140.0, 132.14285714285714)","(19.0, 25.0, 24.844444444444445)"
06-01-2023 12:59:09.722602,"(4.4, 5.2, 5.171604938271605)","(81.0, 210.0, 154.0)","(41.0, 80.0, 79.0625)","(20.0, 24.0, 23.76)","(3.6, 4.2, 4.115294117647059)","(10.0, 12.5, 11.911931818181818)","(5.5, 7.0, 6.869026548672566)","(61.0, 120.0, 114.44444444444444)","(7.5, 11.0, 10.634730538922156)","(61.0, 80.0, 78.23529411764706)","(10.0, 10.5, 10.108602150537635)","(71.0, 100.0, 94.375)","(81.0, 140.0, 131.53846153846155)","(19.0, 25.0, 24.825)"
06-01-2023 12:59:11.098095,"(4.4, 5.2, 5.14320987654321)","(81.0, 160.0, 155.0)","(41.0, 80.0, 79.11764705882354)","(20.0, 24.0, 23.79310344827586)","(3.6, 4.2, 4.14963768115942)","(10.0, 12.0, 11.915300546448087)","(5.5, 7.0, 6.955555555555556)","(61.0, 120.0, 114.73684210526315)","(7.5, 11.0, 10.623529411764705)","(61.0, 80.0, 78.33333333333333)","(10.0, 10.5, 10.091463414634147)","(71.0, 100.0, 95.0)","(81.0, 140.0, 131.76470588235293)","(19.0, 25.0, 24.84090909090909)"
06-01-2023 12:59:12.674594,"(4.4, 5.1, 5.045584725536993)","(81.0, 160.0, 155.0)","(41.0, 80.0, 77.6923076923077)","(20.0, 24.0, 23.79310344827586)","(3.6, 4.2, 4.14773519163763)","(10.0, 12.0, 11.88974358974359)","(5.5, 7.0, 6.929936305732484)","(61.0, 120.0, 114.73684210526315)","(7.5, 11.0, 10.671052631578947)","(61.0, 80.0, 75.76923076923077)","(10.0, 10.5, 10.078947368421053)","(71.0, 100.0, 95.0)","(81.0, 140.0, 131.76470588235293)","(19.0, 25.0, 24.649122807017545)"
06-01-2023 12:59:14.318504,"(4.4, 5.1, 5.076061776061776)","(81.0, 160.0, 155.0)","(41.0, 80.0, 77.6923076923077)","(20.0, 24.0, 24.65)","(3.6, 4.2, 4.145317220543807)","(10.0, 12.0, 11.851515151515152)","(5.5, 7.0, 6.929936305732484)","(61.0, 120.0, 114.73684210526315)","(7.5, 11.0, 10.542682926829269)","(61.0, 80.0, 75.76923076923077)","(10.0, 10.5, 10.114035087719298)","(71.0, 100.0, 93.57142857142857)","(81.0, 140.0, 131.76470588235293)","(19.0, 25.0, 24.649122807017545)"
06-01-2023 12:59:15.933356,"(4.4, 5.1, 5.0667857142857144)","(81.0, 160.0, 155.0)","(41.0, 80.0, 77.6923076923077)","(20.0, 25.0, 24.65)","(3.6, 4.2, 4.144478527607362)","(10.0, 12.0, 11.851515151515152)","(5.5, 7.0, 6.807017543859649)","(61.0, 120.0, 114.73684210526315)","(7.5, 11.0, 10.811881188118813)","(61.0, 80.0, 75.76923076923077)","(10.0, 10.5, 10.220183486238533)","(71.0, 95.0, 93.57142857142857)","(81.0, 140.0, 131.76470588235293)","(19.0, 25.0, 24.596774193548388)"
06-01-2023 12:59:17.559882,"(4.4, 5.1, 5.06594982078853)","(81.0, 160.0, 146.66666666666666)","(41.0, 80.0, 77.6923076923077)","(20.0, 25.0, 24.742857142857144)","(3.6, 4.2, 4.145031055900621)","(10.0, 12.0, 11.851515151515152)","(5.5, 7.0, 6.773863636363636)","(61.0, 120.0, 114.73684210526315)","(7.5, 11.0, 10.8359375)","(61.0, 80.0, 75.76923076923077)","(10.0, 10.5, 10.228571428571428)","(71.0, 95.0, 93.57142857142857)","(81.0, 140.0, 131.76470588235293)","(19.0, 25.0, 24.596774193548388)"
06-01-2023 12:59:19.095281,"(4.4, 5.1, 5.064015151515151)","(81.0, 160.0, 142.0)","(41.0, 80.0, 77.5)","(20.0, 25.0, 25.115384615384617)","(3.6, 4.2, 4.140875912408759)","(10.0, 12.0, 11.851515151515152)","(5.5, 6.8, 6.795238095238095)","(61.0, 120.0, 114.73684210526315)","(7.5, 11.0, 10.834645669291339)","(61.0, 80.0, 75.76923076923077)","(10.0, 10.5, 10.26086956521739)","(71.0, 95.0, 91.66666666666667)","(81.0, 140.0, 131.76470588235293)","(19.0, 25.0, 24.60655737704918)"
06-01-2023 12:59:20.705157,"(4.4, 5.1, 5.060416666666667)","(81.0, 160.0, 143.33333333333334)","(41.0, 80.0, 77.5)","(20.0, 26.0, 25.115384615384617)","(3.6, 4.2, 4.141388174807198)","(10.0, 12.0, 11.839869281045752)","(5.5, 6.8, 6.8130081300813)","(61.0, 120.0, 115.0)","(7.5, 11.0, 10.881147540983607)","(61.0, 80.0, 75.92592592592592)","(10.0, 10.5, 10.310344827586206)","(71.0, 95.0, 88.0)","(81.0, 140.0, 132.22222222222223)","(19.0, 25.0, 24.630769230769232)"
06-01-2023 12:59:22.376602,"(4.4, 5.1, 5.0686411149825785)","(81.0, 150.0, 139.33333333333334)","(41.0, 80.0, 77.85714285714286)","(20.0, 26.0, 24.866666666666667)","(3.6, 4.2, 4.144927536231884)","(10.0, 12.0, 11.842424242424242)","(5.5, 7.0, 6.77)","(61.0, 120.0, 115.23809523809524)","(7.5, 11.0, 10.890151515151516)","(61.0, 80.0, 76.20689655172414)","(10.0, 10.5, 10.329457364341085)","(71.0, 95.0, 93.33333333333333)","(81.0, 140.0, 132.6315789473684)","(19.0, 25.0, 24.652173913043477)"
06-01-2023 12:59:23.812755,"(4.4, 5.1, 5.070198675496688)","(81.0, 150.0, 142.30769230769232)","(41.0, 80.0, 78.0)","(20.0, 25.0, 24.82608695652174)","(3.6, 4.2, 4.149764150943396)","(10.0, 12.0, 11.852272727272727)","(5.5, 6.8, 6.7727272727272725)","(61.0, 120.0, 115.45454545454545)","(7.5, 11.0, 10.897887323943662)","(61.0, 80.0, 76.33333333333333)","(10.0, 10.5, 10.342857142857143)","(71.0, 95.0, 92.5)","(81.0, 140.0, 132.6315789473684)","(19.0, 25.0, 24.671232876712327)"
06-01-2023 12:59:25.266682,"(4.4, 5.1, 5.070198675496688)","(81.0, 150.0, 142.30769230769232)","(41.0, 80.0, 78.0)","(20.0, 25.0, 24.82608695652174)","(3.6, 4.2, 4.149764150943396)","(10.0, 12.0, 11.852272727272727)","(5.5, 6.8, 6.709747292418772)","(61.0, 120.0, 115.45454545454545)","(7.5, 11.0, 10.99561403508772)","(61.0, 80.0, 76.33333333333333)","(10.0, 10.5, 10.384920634920634)","(71.0, 110.0, 92.5)","(81.0, 140.0, 132.6315789473684)","(19.0, 25.0, 24.844827586206897)"
06-01-2023 12:59:26.750465,"(4.4, 5.1, 5.023214285714285)","(81.0, 150.0, 142.30769230769232)","(41.0, 80.0, 77.93103448275862)","(20.0, 25.0, 24.82608695652174)","(3.6, 4.2, 4.145168067226891)","(10.0, 12.0, 11.825806451612904)","(5.5, 6.8, 6.709747292418772)","(61.0, 120.0, 115.45454545454545)","(7.5, 11.0, 10.996666666666666)","(61.0, 80.0, 76.33333333333333)","(10.0, 10.5, 10.394308943089431)","(71.0, 110.0, 96.875)","(81.0, 140.0, 132.6315789473684)","(19.0, 25.0, 24.90740740740741)"
06-01-2023 12:59:28.409783,"(4.4, 5.1, 5.040372670807454)","(81.0, 150.0, 142.85714285714286)","(41.0, 80.0, 78.06451612903226)","(20.0, 25.0, 25.26829268292683)","(3.6, 4.2, 4.149516441005803)","(10.0, 12.0, 11.841176470588236)","(5.5, 6.8, 6.782564102564102)","(61.0, 120.0, 115.83333333333333)","(7.5, 11.0, 11.021634615384615)","(61.0, 80.0, 76.66666666666667)","(10.0, 10.5, 10.067073170731707)","(71.0, 100.0, 95.83333333333334)","(81.0, 140.0, 133.33333333333334)","(19.0, 25.0, 24.918032786885245)"
06-01-2023 12:59:30.025464,"(4.4, 5.1, 5.040372670807454)","(81.0, 150.0, 142.85714285714286)","(41.0, 80.0, 78.0)","(20.0, 26.0, 24.764705882352942)","(3.6, 4.2, 4.146843177189409)","(10.0, 12.0, 11.804347826086957)","(5.5, 6.8, 6.813422818791946)","(61.0, 120.0, 115.83333333333333)","(7.5, 11.5, 11.064377682403434)","(61.0, 80.0, 76.66666666666667)","(10.0, 10.5, 9.958620689655172)","(71.0, 100.0, 90.38461538461539)","(81.0, 140.0, 133.33333333333334)","(19.0, 25.0, 24.918032786885245)"
06-01-2023 12:59:31.572043,"(4.4, 5.2, 5.109999999999999)","(81.0, 150.0, 138.88888888888889)","(41.0, 80.0, 78.0)","(20.0, 25.0, 24.818181818181817)","(3.6, 4.2, 4.15609756097561)","(10.0, 12.0, 11.791970802919709)","(5.5, 7.0, 6.7521126760563375)","(61.0, 120.0, 115.83333333333333)","(7.5, 11.5, 10.985875706214689)","(61.0, 80.0, 76.94444444444444)","(10.0, 10.5, 10.153179190751445)","(71.0, 95.0, 85.0)","(81.0, 140.0, 133.33333333333334)","(19.0, 25.0, 24.918032786885245)"
06-01-2023 12:59:33.103885,"(4.4, 5.2, 5.145833333333333)","(81.0, 150.0, 138.88888888888889)","(41.0, 80.0, 77.77777777777777)","(20.0, 25.0, 24.846153846153847)","(3.6, 4.2, 4.149435665914221)","(10.0, 12.0, 11.791666666666666)","(5.5, 6.8, 6.7521126760563375)","(61.0, 120.0, 115.83333333333333)","(7.5, 11.0, 10.925742574257425)","(61.0, 80.0, 77.44186046511628)","(10.0, 10.5, 10.149717514124294)","(71.0, 95.0, 88.5)","(81.0, 140.0, 133.88888888888889)","(19.0, 25.0, 24.933333333333334)"
06-01-2023 12:59:34.807320,"(4.4, 5.2, 5.263565891472868)","(81.0, 150.0, 185.71428571428572)","(41.0, 80.0, 81.4)","(20.0, 25.0, 25.423076923076923)","(3.6, 4.2, 3.9358333333333335)","(10.0, 12.0, 11.831168831168831)","(5.5, 6.8, 6.784057971014493)","(61.0, 120.0, 138.46153846153845)","(7.5, 11.0, 10.99502487562189)","(61.0, 80.0, 64.6774193548387)","(9.0, 10.5, 10.294303797468354)","(71.0, 90.0, 89.11764705882354)","(81.0, 170.0, 155.0)","(19.0, 27.0, 26.37735849056604)"
06-01-2023 12:59:36.267510,"(4.4, 5.3, 5.264566929133858)","(81.0, 200.0, 182.14285714285714)","(41.0, 85.0, 84.54545454545455)","(20.0, 26.0, 25.695652173913043)","(3.6, 3.95, 3.9364)","(10.0, 12.0, 11.820754716981131)","(5.5, 6.8, 6.792424242424242)","(61.0, 150.0, 134.54545454545453)","(7.5, 11.5, 11.205685618729097)","(61.0, 70.0, 63.333333333333336)","(9.0, 10.5, 10.327464788732394)","(71.0, 90.0, 89.16666666666667)","(81.0, 170.0, 152.85714285714286)","(19.0, 27.0, 26.37735849056604)"
06-01-2023 12:59:37.806024,"(4.4, 5.3, 5.264566929133858)","(101.0, 200.0, 182.14285714285714)","(41.0, 85.0, 84.58333333333333)","(20.0, 26.0, 25.558823529411764)","(3.6, 3.95, 3.9409574468085107)","(10.0, 12.0, 11.828313253012048)","(5.5, 6.8, 6.793103448275862)","(61.0, 140.0, 139.28571428571428)","(7.5, 11.5, 11.19122807017544)","(61.0, 65.0, 62.77777777777778)","(9.0, 10.5, 10.090361445783133)","(71.0, 90.0, 88.84615384615384)","(81.0, 170.0, 152.85714285714286)","(19.0, 27.0, 26.418181818181818)"
06-01-2023 12:59:39.268384,"(4.4, 5.3, 5.252173913043478)","(101.0, 200.0, 182.14285714285714)","(41.0, 85.0, 84.58333333333333)","(20.0, 26.0, 25.583333333333332)","(3.6, 3.95, 3.9453703703703704)","(10.0, 12.0, 11.828313253012048)","(5.5, 6.8, 6.793055555555555)","(61.0, 150.0, 130.4)","(7.5, 11.5, 11.185714285714285)","(61.0, 65.0, 62.096774193548384)","(9.0, 10.5, 10.087209302325581)","(71.0, 90.0, 86.25)","(81.0, 170.0, 152.85714285714286)","(19.0, 27.0, 26.727272727272727)"
06-01-2023 12:59:40.709051,"(4.4, 5.3, 5.248322147651007)","(101.0, 200.0, 182.14285714285714)","(41.0, 85.0, 84.58333333333333)","(20.0, 26.0, 25.61111111111111)","(3.6, 3.95, 3.9453703703703704)","(10.0, 12.0, 11.827272727272728)","(5.5, 6.8, 6.793055555555555)","(61.0, 140.0, 132.5)","(7.5, 11.5, 11.18978102189781)","(61.0, 65.0, 62.5)","(9.0, 10.5, 10.268382352941176)","(71.0, 90.0, 87.5)","(81.0, 170.0, 152.85714285714286)","(19.0, 27.0, 26.727272727272727)"
06-01-2023 12:59:42.133597,"(4.4, 5.3, 5.248322147651007)","(101.0, 200.0, 182.14285714285714)","(41.0, 85.0, 84.58333333333333)","(20.0, 26.0, 25.61111111111111)","(3.6, 3.95, 3.9453703703703704)","(10.0, 12.0, 11.821875)","(5.5, 6.8, 6.793055555555555)","(61.0, 140.0, 132.5)","(7.5, 11.5, 11.357142857142858)","(61.0, 65.0, 62.2)","(9.0, 10.5, 10.262589928057555)","(71.0, 90.0, 87.5)","(81.0, 170.0, 152.85714285714286)","(19.0, 27.0, 26.727272727272727)"
06-01-2023 12:59:43.632098,"(4.4, 5.3, 5.255371900826447)","(101.0, 200.0, 182.14285714285714)","(41.0, 85.0, 81.44736842105263)","(20.0, 26.0, 25.61111111111111)","(3.6, 3.95, 3.9459375000000003)","(10.0, 12.0, 11.821875)","(5.5, 6.8, 6.793055555555555)","(61.0, 140.0, 132.5)","(7.5, 11.5, 11.263975155279503)","(61.0, 65.0, 62.2)","(9.0, 10.5, 10.328947368421053)","(71.0, 90.0, 89.0)","(81.0, 170.0, 154.0)","(19.0, 27.0, 26.727272727272727)"
06-01-2023 12:59:45.170258,"(4.4, 5.3, 5.265562913907285)","(101.0, 200.0, 182.14285714285714)","(41.0, 90.0, 81.93548387096774)","(20.0, 26.0, 25.416666666666668)","(3.6, 3.95, 3.946521739130435)","(10.0, 12.0, 11.838815789473685)","(5.5, 6.8, 6.7939849624060145)","(61.0, 140.0, 132.5)","(7.5, 11.5, 11.31021897810219)","(61.0, 65.0, 62.2)","(9.0, 10.5, 10.273722627737227)","(71.0, 90.0, 86.47058823529412)","(81.0, 170.0, 154.0)","(19.0, 27.0, 26.142857142857142)"
06-01-2023 12:59:46.646775,"(4.4, 5.3, 5.298019801980198)","(101.0, 200.0, 184.375)","(41.0, 90.0, 81.57142857142857)","(20.0, 26.0, 25.72)","(3.6, 3.95, 3.8909090909090907)","(10.0, 12.0, 11.838068181818182)","(5.5, 6.8, 6.77972972972973)","(61.0, 140.0, 132.72727272727272)","(7.5, 11.5, 11.3325)","(61.0, 65.0, 60.78947368421053)","(9.0, 10.5, 10.380645161290323)","(71.0, 90.0, 82.63157894736842)","(81.0, 170.0, 154.0)","(19.0, 27.0, 28.104166666666668)"
06-01-2023 12:59:48.417945,"(4.4, 5.3, 5.294707520891365)","(101.0, 200.0, 184.375)","(41.0, 90.0, 81.57142857142857)","(20.0, 26.0, 25.64516129032258)","(3.6, 3.9, 3.864044943820225)","(10.0, 12.0, 11.823204419889503)","(5.5, 6.8, 6.779020979020979)","(61.0, 140.0, 114.61538461538461)","(7.5, 11.5, 11.348648648648648)","(61.0, 65.0, 60.78947368421053)","(9.0, 10.5, 10.446153846153846)","(71.0, 85.0, 77.05882352941177)","(81.0, 170.0, 154.0)","(19.0, 28.0, 27.310344827586206)"
06-01-2023 12:59:49.953627,"(4.4, 5.4, 5.298550724637681)","(101.0, 200.0, 184.375)","(41.0, 90.0, 81.19402985074626)","(20.0, 27.0, 25.58823529411765)","(3.6, 3.9, 3.8347826086956522)","(10.0, 12.0, 11.81283422459893)","(5.5, 6.8, 6.7527950310559)","(61.0, 130.0, 123.33333333333333)","(7.5, 11.5, 11.366028708133971)","(61.0, 65.0, 60.64102564102564)","(9.0, 10.5, 10.452631578947368)","(71.0, 80.0, 76.15384615384616)","(81.0, 170.0, 166.66666666666666)","(19.0, 28.0, 27.352941176470587)"
